TimeStamp(H:M:S.MS;x(m);y(m);z(m);v_line(m/sec);v_turn(rad/sec);
13:14:29.961;14.686;0.804;0.027;0.397;-0.355;
13:14:29.991;14.722;0.775;0.027;0.395;-0.326;
13:14:30.052;14.722;0.775;0.027;0.395;-0.341;
13:14:30.113;14.743;0.745;0.028;0.396;-0.363;
13:14:30.205;14.743;0.745;0.028;0.408;-0.369;
13:14:30.235;14.775;0.713;0.026;0.402;-0.353;
13:14:30.296;14.792;0.682;0.029;0.397;-0.370;
13:14:30.356;14.792;0.682;0.029;0.388;-0.358;
13:14:30.386;14.792;0.682;0.029;0.395;-0.347;
13:14:30.416;14.820;0.648;0.027;0.397;-0.334;
13:14:30.477;14.836;0.618;0.029;0.389;-0.400;
13:14:30.537;14.836;0.618;0.029;0.392;-0.349;
13:14:30.598;14.836;0.618;0.029;0.398;-0.337;
13:14:30.632;14.858;0.582;0.030;0.403;-0.360;
13:14:30.632;14.858;0.582;0.030;0.410;-0.405;
13:14:30.692;14.870;0.552;0.030;0.413;-0.363;
13:14:30.784;14.870;0.552;0.030;0.406;-0.369;
13:14:30.814;14.887;0.510;0.027;0.396;-0.374;
13:14:30.905;14.887;0.510;0.027;0.392;-0.432;
13:14:30.905;14.887;0.510;0.027;0.392;-0.450;
13:14:30.936;14.903;0.477;0.030;0.390;-0.406;
13:14:30.996;14.903;0.477;0.030;0.384;-0.342;
13:14:31.026;14.921;0.442;0.028;0.375;-0.331;
13:14:31.087;14.939;0.404;0.031;0.392;-0.428;
13:14:31.147;14.939;0.404;0.031;0.407;-0.440;
13:14:31.177;14.939;0.404;0.031;0.409;-0.436;
13:14:31.207;14.950;0.365;0.028;0.414;-0.467;
13:14:31.268;14.967;0.326;0.029;0.409;-0.494;
13:14:31.359;14.967;0.326;0.029;0.397;-0.502;
13:14:31.389;14.982;0.287;0.028;0.393;-0.490;
13:14:31.450;14.982;0.287;0.028;0.389;-0.520;
13:14:31.510;14.989;0.247;0.028;0.389;-0.534;
13:14:31.571;14.989;0.247;0.028;0.389;-0.571;
13:14:31.601;14.989;0.247;0.028;0.395;-0.630;
13:14:31.631;14.989;0.213;0.026;0.399;-0.646;
13:14:31.692;14.989;0.213;0.026;0.401;-0.681;
13:14:31.722;14.990;0.175;0.026;0.394;-0.652;
13:14:31.783;14.990;0.175;0.026;0.387;-0.628;
13:14:31.813;14.990;0.175;0.026;0.390;-0.644;
13:14:31.843;14.990;0.133;0.028;0.391;-0.639;
13:14:31.904;14.986;0.092;0.028;0.394;-0.673;
13:14:31.966;14.986;0.092;0.028;0.398;-0.720;
13:14:31.996;14.986;0.092;0.028;0.397;-0.740;
13:14:32.026;14.983;0.053;0.025;0.395;-0.707;
13:14:32.087;14.977;0.010;0.026;0.392;-0.646;
13:14:32.147;14.977;0.010;0.026;0.402;-0.679;
13:14:32.208;14.977;0.010;0.026;0.407;-0.667;
13:14:32.239;14.972;-0.033;0.025;0.403;-0.691;
13:14:32.333;14.958;-0.074;0.024;0.400;-0.703;
13:14:32.364;14.958;-0.074;0.024;0.393;-0.694;
13:14:32.394;14.958;-0.074;0.024;0.392;-0.719;
13:14:32.425;14.947;-0.112;0.021;0.394;-0.729;
13:14:32.485;14.947;-0.112;0.021;0.401;-0.678;
13:14:32.516;14.932;-0.150;0.023;0.398;-0.668;
13:14:32.607;14.914;-0.189;0.021;0.379;-0.693;
13:14:32.668;14.914;-0.189;0.021;0.412;-0.751;
13:14:32.698;14.896;-0.223;0.022;0.413;-0.727;
13:14:32.758;14.896;-0.223;0.022;0.400;-0.722;
13:14:32.789;14.896;-0.223;0.022;0.399;-0.701;
13:14:32.819;14.873;-0.263;0.022;0.397;-0.687;
13:14:32.910;14.846;-0.292;0.020;0.390;-0.709;
13:14:33.001;14.813;-0.323;0.017;0.390;-0.660;
13:14:33.061;14.813;-0.323;0.017;0.393;-0.586;
13:14:33.091;14.813;-0.323;0.017;0.389;-0.592;
13:14:33.122;14.783;-0.350;0.019;0.392;-0.575;
13:14:33.182;14.750;-0.376;0.018;0.399;-0.606;
13:14:33.244;14.750;-0.376;0.018;0.397;-0.585;
13:14:33.274;14.750;-0.376;0.018;0.407;-0.618;
13:14:33.304;14.719;-0.398;0.020;0.419;-0.657;
13:14:33.397;14.678;-0.422;0.017;0.401;-0.595;
13:14:33.488;14.640;-0.441;0.017;0.393;-0.621;
13:14:33.549;14.640;-0.441;0.017;0.393;-0.566;
13:14:33.610;14.603;-0.460;0.017;0.396;-0.584;
13:14:33.671;14.563;-0.468;0.015;0.397;-0.510;
13:14:33.731;14.563;-0.468;0.015;0.396;-0.561;
13:14:33.761;14.563;-0.468;0.015;0.403;-0.599;
13:14:33.792;14.528;-0.480;0.015;0.408;-0.550;
13:14:33.852;14.528;-0.480;0.015;0.400;-0.479;
13:14:33.882;14.528;-0.480;0.015;0.399;-0.485;
13:14:33.913;14.484;-0.487;0.016;0.394;-0.490;
13:14:33.973;14.484;-0.487;0.016;0.390;-0.508;
13:14:34.003;14.484;-0.487;0.016;0.382;-0.482;
13:14:34.034;14.447;-0.493;0.016;0.382;-0.471;
13:14:34.095;14.405;-0.499;0.017;0.403;-0.417;
13:14:34.155;14.405;-0.499;0.017;0.401;-0.411;
13:14:34.185;14.367;-0.497;0.016;0.398;-0.425;
13:14:34.276;14.323;-0.503;0.017;0.402;-0.430;
13:14:34.276;14.323;-0.503;0.017;0.400;-0.420;
13:14:34.337;14.323;-0.503;0.017;0.393;-0.416;
13:14:34.367;14.323;-0.503;0.017;0.389;-0.404;
13:14:34.433;14.286;-0.502;0.016;0.390;-0.414;
13:14:34.494;14.252;-0.500;0.017;0.390;-0.386;
13:14:34.555;14.252;-0.500;0.017;0.406;-0.283;
13:14:34.585;14.208;-0.489;0.016;0.402;-0.304;
13:14:34.615;14.208;-0.489;0.016;0.401;-0.337;
13:14:34.707;14.171;-0.477;0.016;0.393;-0.312;
13:14:34.768;14.171;-0.477;0.016;0.397;-0.292;
13:14:34.768;14.171;-0.477;0.016;0.400;-0.271;
13:14:34.799;14.117;-0.468;0.016;0.399;-0.264;
13:14:34.890;14.079;-0.454;0.015;0.388;-0.279;
13:14:34.950;14.079;-0.454;0.015;0.391;-0.266;
13:14:34.981;14.079;-0.454;0.015;0.393;-0.222;
13:14:35.011;14.039;-0.440;0.015;0.401;-0.197;
13:14:35.041;14.039;-0.440;0.015;0.403;-0.161;
13:14:35.102;13.998;-0.427;0.015;0.400;-0.177;
13:14:35.162;13.998;-0.427;0.015;0.390;-0.193;
13:14:35.192;13.963;-0.413;0.016;0.390;-0.214;
13:14:35.253;13.963;-0.413;0.016;0.387;-0.193;
13:14:35.283;13.963;-0.413;0.016;0.397;-0.137;
13:14:35.314;13.924;-0.398;0.016;0.405;-0.103;
13:14:35.374;13.924;-0.398;0.016;0.397;-0.134;
13:14:35.405;13.895;-0.384;0.017;0.396;-0.139;
13:14:35.496;13.895;-0.384;0.017;0.398;-0.090;
13:14:35.526;13.853;-0.365;0.016;0.394;-0.094;
13:14:35.586;13.853;-0.365;0.016;0.396;-0.058;
13:14:35.617;13.813;-0.347;0.015;0.400;-0.054;
13:14:35.678;13.813;-0.347;0.015;0.393;-0.078;
13:14:35.708;13.786;-0.331;0.016;0.385;-0.099;
13:14:35.768;13.786;-0.331;0.016;0.388;-0.033;
13:14:35.799;13.749;-0.310;0.016;0.396;-0.001;
13:14:35.859;13.749;-0.310;0.016;0.397;-0.003;
13:14:35.890;13.710;-0.294;0.016;0.394;0.017;
13:14:35.981;13.675;-0.274;0.015;0.393;0.018;
13:14:36.041;13.675;-0.274;0.015;0.410;0.036;
13:14:36.071;13.638;-0.255;0.015;0.404;0.048;
13:14:36.162;13.601;-0.238;0.015;0.381;0.093;
13:14:36.162;13.601;-0.238;0.015;0.382;0.113;
13:14:36.253;13.601;-0.238;0.015;0.391;0.151;
13:14:36.283;13.571;-0.218;0.015;0.400;0.143;
13:14:36.374;13.571;-0.218;0.015;0.398;0.134;
13:14:36.404;13.542;-0.197;0.014;0.393;0.120;
13:14:36.465;13.542;-0.197;0.014;0.401;0.169;
13:14:36.495;13.542;-0.197;0.014;0.400;0.180;
13:14:36.525;13.503;-0.177;0.016;0.400;0.168;
13:14:36.586;13.503;-0.177;0.016;0.396;0.144;
13:14:36.616;13.472;-0.152;0.016;0.390;0.146;
13:14:36.676;13.472;-0.152;0.016;0.390;0.138;
13:14:36.706;13.443;-0.135;0.016;0.392;0.159;
13:14:36.799;13.410;-0.117;0.015;0.399;0.214;
13:14:36.799;13.410;-0.117;0.015;0.399;0.210;
13:14:36.859;13.410;-0.117;0.015;0.400;0.190;
13:14:36.890;13.410;-0.117;0.015;0.403;0.193;
13:14:36.920;13.369;-0.099;0.015;0.406;0.205;
13:14:36.980;13.369;-0.099;0.015;0.401;0.209;
13:14:37.011;13.334;-0.079;0.015;0.398;0.250;
13:14:37.102;13.296;-0.060;0.013;0.389;0.279;
13:14:37.163;13.296;-0.060;0.013;0.390;0.221;
13:14:37.193;13.260;-0.044;0.015;0.389;0.240;
13:14:37.254;13.260;-0.044;0.015;0.394;0.236;
13:14:37.284;13.228;-0.025;0.016;0.395;0.265;
13:14:37.344;13.228;-0.025;0.016;0.405;0.311;
13:14:37.374;13.228;-0.025;0.016;0.402;0.301;
13:14:37.405;13.190;-0.011;0.016;0.402;0.278;
13:14:37.496;13.151;0.006;0.017;0.398;0.273;
13:14:37.496;13.151;0.006;0.017;0.398;0.279;
13:14:37.557;13.151;0.006;0.017;0.396;0.277;
13:14:37.587;13.113;0.018;0.017;0.395;0.281;
13:14:37.678;13.113;0.018;0.017;0.396;0.267;
13:14:37.708;13.074;0.037;0.018;0.400;0.266;
13:14:37.798;13.074;0.037;0.018;0.390;0.284;
13:14:37.798;13.074;0.037;0.018;0.394;0.262;
13:14:37.829;13.032;0.042;0.018;0.401;0.249;
13:14:37.889;13.000;0.054;0.017;0.408;0.227;
13:14:37.950;13.000;0.054;0.017;0.404;0.228;
13:14:37.981;12.955;0.060;0.016;0.396;0.237;
13:14:38.041;12.955;0.060;0.016;0.388;0.261;
13:14:38.071;12.913;0.067;0.016;0.396;0.234;
13:14:38.132;12.913;0.067;0.016;0.401;0.211;
13:14:38.162;12.872;0.071;0.017;0.401;0.204;
13:14:38.222;12.872;0.071;0.017;0.398;0.219;
13:14:38.253;12.872;0.071;0.017;0.399;0.210;
13:14:38.283;12.829;0.079;0.016;0.396;0.197;
13:14:38.344;12.829;0.079;0.016;0.400;0.212;
13:14:38.374;12.787;0.080;0.016;0.398;0.196;
13:14:38.435;12.787;0.080;0.016;0.392;0.210;
13:14:38.465;12.787;0.080;0.016;0.390;0.194;
13:14:38.495;12.744;0.084;0.015;0.398;0.175;
13:14:38.556;12.744;0.084;0.015;0.398;0.157;
13:14:38.586;12.704;0.084;0.015;0.394;0.203;
13:14:38.647;12.704;0.084;0.015;0.411;0.135;
13:14:38.708;12.667;0.086;0.014;0.411;0.107;
13:14:38.738;12.667;0.086;0.014;0.401;0.145;
13:14:38.769;12.667;0.086;0.014;0.400;0.144;
13:14:38.799;12.619;0.086;0.014;0.396;0.143;
13:14:38.861;12.619;0.086;0.014;0.399;0.121;
13:14:38.892;12.586;0.081;0.013;0.395;0.113;
13:14:38.952;12.586;0.081;0.013;0.395;0.133;
13:14:38.983;12.550;0.084;0.014;0.395;0.127;
13:14:39.044;12.550;0.084;0.014;0.388;0.101;
13:14:39.073;12.550;0.084;0.014;0.388;0.119;
13:14:39.104;12.505;0.081;0.013;0.395;0.127;
13:14:39.195;12.469;0.079;0.011;0.406;0.089;
13:14:39.286;12.429;0.077;0.011;0.403;0.040;
13:14:39.346;12.429;0.077;0.011;0.395;0.097;
13:14:39.377;12.387;0.075;0.009;0.395;0.075;
13:14:39.437;12.387;0.075;0.009;0.399;0.035;
13:14:39.467;12.387;0.075;0.009;0.393;0.031;
13:14:39.498;12.350;0.070;0.010;0.386;0.047;
13:14:39.558;12.311;0.066;0.009;0.396;0.008;
13:14:39.589;12.311;0.066;0.009;0.400;-0.010;
13:14:39.649;12.311;0.066;0.009;0.402;-0.023;
13:14:39.679;12.311;0.066;0.009;0.400;-0.007;
13:14:39.710;12.276;0.062;0.008;0.396;0.013;
13:14:39.770;12.276;0.062;0.008;0.385;0.023;
13:14:39.801;12.230;0.059;0.008;0.389;0.013;
13:14:39.861;12.193;0.054;0.008;0.398;-0.032;
13:14:39.952;12.193;0.054;0.008;0.404;-0.050;
13:14:40.013;12.147;0.047;0.007;0.346;-0.059;
13:14:40.074;12.147;0.047;0.007;0.333;0.031;
13:14:40.074;12.147;0.047;0.007;0.292;0.007;
13:14:40.104;12.108;0.044;0.007;0.247;0.008;
13:14:40.195;12.070;0.040;0.007;0.170;0.016;
13:14:40.257;12.070;0.040;0.007;0.096;-0.058;
13:14:40.258;12.070;0.040;0.007;0.069;-0.073;
13:14:40.287;12.047;0.037;0.008;0.046;-0.111;
13:14:40.347;12.047;0.037;0.008;-0.001;-0.057;
13:14:40.378;12.042;0.037;0.007;-0.009;-0.038;
13:14:40.438;12.042;0.037;0.007;-0.031;0.024;
13:14:40.499;12.046;0.036;0.007;-0.017;0.026;
13:14:40.499;12.046;0.036;0.007;-0.026;-0.016;
13:14:40.590;12.062;0.039;0.006;0.000;0.000;
13:14:40.650;12.062;0.039;0.006;0.009;-0.013;
13:14:40.681;12.070;0.038;0.007;0.010;-0.014;
13:14:40.741;12.070;0.038;0.007;0.006;0.002;
13:14:40.771;12.070;0.038;0.007;0.006;0.004;
13:14:40.802;12.062;0.037;0.010;0.007;-0.014;
13:14:40.862;12.062;0.037;0.010;0.002;0.005;
13:14:40.893;12.054;0.036;0.008;0.002;0.004;
13:14:40.954;12.054;0.036;0.008;-0.003;0.001;
13:14:40.984;12.060;0.039;0.009;-0.007;0.003;
13:14:41.045;12.060;0.039;0.009;-0.001;0.001;
13:14:41.105;12.064;0.037;0.007;-0.002;-0.006;
13:14:41.166;12.064;0.037;0.007;-0.000;0.000;
13:14:41.196;12.071;0.039;0.006;-0.000;-0.002;
13:14:41.257;12.071;0.039;0.006;0.000;0.000;
13:14:41.288;12.062;0.036;0.005;-0.000;0.000;
13:14:41.348;12.062;0.036;0.005;0.001;-0.003;
13:14:41.378;12.062;0.036;0.005;-0.000;0.001;
13:14:41.409;12.065;0.038;0.008;-0.000;0.001;
13:14:41.469;12.065;0.038;0.008;0.001;-0.002;
13:14:41.500;12.067;0.040;0.007;-0.000;0.001;
13:14:41.591;12.056;0.038;0.003;-0.000;0.001;
13:14:41.682;12.055;0.038;0.006;0.000;-0.000;
13:14:41.742;12.055;0.038;0.006;-0.000;0.000;
13:14:41.773;12.055;0.038;0.006;0.000;-0.002;
13:14:41.803;12.049;0.038;0.005;-0.000;0.001;
13:14:41.894;12.062;0.040;0.005;-0.000;0.000;
13:14:41.894;12.062;0.040;0.005;0.000;-0.001;
13:14:41.985;12.051;0.038;0.005;-0.000;0.001;
13:14:41.985;12.051;0.038;0.005;-0.000;0.002;
13:14:42.046;12.051;0.038;0.005;0.000;0.000;
13:14:42.076;12.064;0.039;0.003;0.000;-0.000;
13:14:42.167;12.064;0.039;0.003;0.000;-0.000;
13:14:42.198;12.053;0.037;0.004;-0.000;0.001;
13:14:42.258;12.053;0.037;0.004;-0.000;0.000;
13:14:42.288;12.052;0.041;0.006;-0.000;-0.000;
13:14:42.349;12.052;0.041;0.006;-0.000;-0.001;
13:14:42.379;12.052;0.041;0.006;-0.000;0.000;
13:14:42.410;12.061;0.038;0.006;-0.000;0.001;
13:14:42.500;12.052;0.037;0.004;0.000;0.000;
13:14:42.561;12.052;0.037;0.004;-0.000;-0.001;
13:14:42.591;12.053;0.038;0.009;-0.000;0.000;
13:14:42.652;12.053;0.038;0.009;0.000;-0.001;
13:14:42.712;12.055;0.038;0.000;0.000;-0.000;
13:14:42.742;12.055;0.038;0.000;0.000;0.000;
13:14:42.773;12.055;0.038;0.000;0.000;0.001;
13:14:42.803;12.055;0.039;0.005;0.000;0.000;
13:14:42.863;12.055;0.039;0.005;0.000;0.000;
13:14:42.894;12.062;0.040;0.003;-0.000;-0.000;
13:14:42.985;12.058;0.037;0.002;-0.000;0.000;
13:14:43.046;12.058;0.037;0.002;0.000;0.000;
13:14:43.076;12.058;0.037;0.002;-0.000;0.000;
